Satisfied!,"Ordered: Unlocked iPhone Xs Max Silver-(256GB)<br>I’ve seen a few one star reviews, so here’s a full honest review.The phone arrived sooner than expected. The packaging was light, but also secured. After un-wrapping the phone. I’ve noticed it had no front/back glass scratches or cracks. However, it did have hardly noticeable chips on the metal sides. The phone was also a little dirty around the edges and camera. (Which was easy to remove and back clean!) As promised the phone was unlocked with 256GB.</br>",2019年12月4日 在美国审核
Please don’t purchase,The phone is not unlocked. I can’t use it with my t-mobile. It only works with Verizon sim. Seller hasn’t refunded. They are ripping people off. I am highly disappointed.,2019年3月1日 在美国审核
Update,"Update:This phone is great.Love it.Absolutely nothing wrong with it and functions/looks like a brand new phone.iPhones are expensive.This was a great deal all around.Have nothing negative to say about it.<br>This may change, as I just received the phone today, a day or two earlier than expected.Phone is in perfect condition and Battery Life is at 100%.Clean and came with a charger (not original equipment, but so what- it charges).Screen also has a protector on it, though I'm not sure how good or bad it is.Have not done anything.Will be getting it hooked up to Verizon shortly and after that I'll be doing some testing and see how it goes.So far, 5 stars.</br>",2020年6月1日 在美国审核
was a bit hesitant buying renewed but this phone is beyond amazing!,"So I ordered this phone in early January, using it rn to type this! i've been using it for about 3+ weeks now. I was pretty hesitant buying from amazon renewed since i’ve never purchased their refurbished products before. Before this phone i had been using an iPhone 7 plus for about 3 years so this definitely was a huge change!packaging: i do want to add amazon said it would take about a week to come with amazon prime but it came about 2 days early, which was really good. This phone came nicely packaged with a box from the company. They also provided a charger (an off brand one but it worked just fine)i purchased the rose gold with 64gb. I did realize this was the lowest amount of storage but i was coming from 128gb that was way too much for me, so this was definitely the perfect amount, not too little at all.Just the overall look of this phone is really nice and aesthetically pleasing. I really love how the screen takes up the whole phone and just looks really sleek and nice. This phone came with no scratches from what i could tell and looked in perfect condition. Face Id is also a really nice feature that works so quickly compared to touch ID.overall the price isn’t the cheapest but it’s definitely worth it in the long run. In my opinion, this is one of the best iphones to date (even better than the 11) and if you’re hesitant to buy this phone i would say just go for it because it’s by far the best phone i’ve had (((:",2020年1月21日 在美国审核
It is unlocked,"I was reading reviews of how it was a bad product, which made me not want to purchase from here but then it came in the mail and although it didn’t come with original box and charger the phone is perfect 10/10. so far I love it",2019年9月6日 在美国审核
Thank you for selling great products!!! A++++,"I was concerned at first buying a renewed product from Amazon, but I have to say that the entire experience has exceeded my expectations. Not only does Amazon back the product for 90 days but the seller (buyspry) provided a product that was pretty much brand new!!! BUYSPRYS customer service was excellent. I originally bought two iPhone xs that arrived in practically brand new condition. Battery health were at 85 and 90%. After a few hours of usage I decided I actually preferred the xs max. So I bought two more phones from BuySpry and return the xs. I was refunded quickly by the seller. I received my 2 iPhone xs max and wow wow wow. I thought the first two phones were brand new. The iPhone xs max I received were absolutely brand new and as the pictures show battery health on both phones are 100%. almost forgot, the seller includeds screen protectors on the phone upon arrival. I will never buy a new iPhone again. When a phone cost more than my mortgage payment it kinda ridiculous. Thank you buyspry for supplying a fair price and an amazing product!! You have a customer for life!!",2020年5月10日 在美国审核
"Gorgeous, perfection!","I was skeptical at first. SO glad I purchased this. I have the XS Max 64gb Gold and was premium Renewed. Battery health is 100%, not a single scratch or imperfection. At all. Just like a brand new phone out of the Apple store. I will purchase from this seller again. And the price was half of what it retails for.",2021年4月9日 在美国审核
"Was not Like New, not in excellent condition","I have always purchased renewed cell phones and never had a problem, until this time. This phone was supposed to be like new, in excellent condition, with minimal signs of wear. I had taken it out of the box, and it had a filmy cover on the front and back. I thought That was awesome until I suddenly noticed something looked amiss under the protective cover. I lifted it back to find a chip in the bottom of the screen with the telltale spider crack going out in several directions. Trying to give the seller the benefit of the doubt I held it out at arm’s length. Definitely noticeable. And a huge problem for the longevity of the phone. Scratches and dings are one thing. A chip in the screen with connecting cracks? Come on, now! I just paid over $700 for this phone and don’t need to go pay for a screen replacement on top of that plus all of the time and stress to go with it.<br><br>I immediately initiated a return request, which was approved and surprise again! I get to pay the return shipping on a product that arrived damaged and was not in the condition the seller promised it would be in.And now I’m left wondering if they will try to assess a restocking fee even though the phone doesn’t look like new and is not in excellent condition.I’m pretty upset at this.</br></br>",2020年3月11日 在美国审核
I was super cynical trying this,"I watched like a hawk the tracking of this product. As soon as the parts shipped because I bought two(2). When they arrived I looked and was impressed they were both new in appearance. One of the two had a small 3mm scratch on the right of the screen (super minor) and ""I didn't know if it was on purpose but the phone came with a screen protector installed (greatly appreciated)"". The download and installation was a breeze. So far honestly they seem very good . I kept my old handset with everything still on it just in case I need to swap back for any reason if not they will get wiped and handed down. I will keep you posted if this changes2 weeks later July 5th 2020 ""these guys are great"" I would refer anyone to them the phones are functioning great and they are super clean and neat new looking..""for anyone in doubt just go pay full price then""!! But if you want to recycle a perfectly good handset try these guys they are great service..to everyone!!G",2020年6月26日 在美国审核
very impressed! 10 out of 10!!,"Skeptical at first getting a refurbished phone for the price asked but I had to get away from the Samsung note 10 I’ve had since December.Usually I don’t jump ships with my phones after getting them but the Samsung UI 2.5 has been an ongoing headache with the embedded ads and decided to go back to iPhone plus looking forward to iOS 14 with some android flare to it coming.The last time I got a refurbed iPhone was a 6s back in 2018 it didn’t last long and ended up rebuilding it from scratch for some paranormal radio stuff and haven’t touched A refurbished one on here since...Decided why not and try again 2 years later and sure enough this was one of the best.When I unboxed the 10s max Oh my god it was beautiful on the outside and works perfect on the inside, the battery health is 100%, there was no scratches or fingerprints anywhere on it You couldn’t tell this was renewed or anything.Yes it is locked to at&amp;t which doesn’t bother me at all, everytime I tried an unlocked phone I had services issues shortly after staying on it for a while so this phone really helped turn some bad experiences around :3I’m sticking with the store I got this one from if I decide to get another renewed phone in the future",2020年7月5日 在美国审核
"Works with Straight Talk, Great Condition","Very happy with this purchase, I was hesitant to order a refurbished phone from this seller because of some of the lower reviews but because of Amazons awesome customer service I decided to risk it, and am happy I did. While the phone does come in an off brand box the phone it self was is great condition, the battery is reading at a 100 percent battery life which is great considering they are only required to have at least an 80 percent life. Additionally there were no scratches and the software seems fast and responsive. IMPORTANT NOTE:I saw a lot of reviews saying that people didn’t know this phone was locked to AT&amp;T which it is. Read the description it clearly says it is an AT&amp;T locked phone. I knew this when I bought it but thought I’d make that clear for everyone. Additionally unlocking an iPhone from AT&amp;T is super simply just visit Att.com/deviceunlock it’s that simple.Also STRAIGHT TALK does I repeat does work on this phone without the need to unlock, as long as you have the AT&amp;T network compatible SIM card. That’s what I got the phone for and all I had to do was pop in my sim and go.",2020年5月24日 在美国审核
Loos like new and works like new,"Maybe I'm cheap or old fashioned (or just old), but spending $1100 on a new iPhone sounds like a waste of money. But buying a used cell phone can be a challenging experience. There are always the bad reviews left by people that didn't get what they wanted or thought they ordered. There is always the worry about ""What if there is a hidden problem later?"" that plagues your mind. With the Amazon 90 return policy, I decided to take the chance and order one and I also ordered the 3 year product warranty. This phone looks as good as new. It seems to be 100% functional so far as well. With a 3 year extended warranty, it is better than buying new from Apple because new Apple products only have a 1 year warranty and they charge more for their extended warranty than Amazon charged me. So I got a ""looks like new"" and ""works like new"" iPhone with a 3 year warranty for $350 less than new. Sounds like a good deal for me. I'll definitely explore more reconditioned tech items from Amazon in the future.",2020年12月10日 在美国审核
"Amazon care, reliable not single scratch all functions work",Bought the premium one and so far happy with my upgrade love my 8plus but it wouldn’t work out of nowhere and past my apple care life so pissed and offer up or the marketplace was a sham and for the same price I get to upgrade. So I’m on it now a I write this review and the backing behind this product by Amazon is enough for me to try and can believe I got this much gigs too. Now a single scratch all function work and will update my review months from now but Amazon care is beyond what apple care is and tbh I should of bought it here could save me more money thanx Amazon,2021年4月7日 在美国审核
Choose BuySPRY,"Firstly, I personally recommend “buySPRY” (the seller that I purchased this iphone xs Max 516g)lets talk about the important ones that matters, the phone itself: Its “Unlocked” I’ve used my philippine international sim and it worked. HAS NO DENTS AT ALL. It was Reset already and ready to use as a new user of the phone. (Just like purchasing as a brand new iphone) Battery life is at 90% (as picture shown) which is awesome since amazon renewed item is at least 80%. Face Recognition works so great, it recognizes so fast even in night time. Legal informations is LEGIT, I’ve searched the serial unit and boom it was an official product of Apple.MINOR CONS (Definitely doesn’t affect the unit though) :package in a box, no trace of an iphone apple box on it just like a plain wrapped box but it is in a usps First class package with a bubble wrap inside of it. charger is not original ( as shown on the details of the phone itself)So to conclude this, Buying from a legitimate seller is one of the key to a successful purchase. I have been buying on this seller sincepurchasing iphone 6s on 2018.It works great on me. That’s why i have this great feedback to them.",2020年3月13日 在美国审核
Best Decision Ever,"I ordered on the phone on 02/04/2020 and received it on the 04/06/2020 and ordered it from BuySpry. This is my first iPhone. I’ve been using Android all my life, though I’ve had Apple products before. I was very skeptical when I was purchasing the phone because I had done so many research about buying refurbished phones and the risks that come with it we’re very high. I was very scared of wasting my money. But I ordered the phone and I’m so glad I did. The phone came with little scuffs on the side, which isn’t a big deal to me. The battery health is 96% the Face ID works perfectly fine and this phone has the best battery life I’ve ever had. I find myself using my laptop less and less; I literally do everything on my phone. One thing that was a problem was that the adapter it came with did not work, I had to use my original Apple adapter, however the cable works wonderfully.I’m very glad I made this purchase, granted I was worried because of the reviews on the phone.Best decision I made!",2020年4月14日 在美国审核
Pleasant surprise renewed like new,"I have to admit I was cautiously optimistic that the amazon renewed Iphone XS max I ordered would be in at least good shape.Much to my surprise it exceeded my expectation,The Iphone arrived in very good condition there were a few light scratches on the screen that you had to hold just right to the light to even see them.When the display is on you can not see anything but the beautiful OLED screen.The battery health was a wonderful surprise too amazon standard is better than 80% mine came in at 100% so it is my thought they put a new battery in and that is awesome.I have had time to set it up with a service and it came unlocked as promised as well.The call quality is great and all the app i use work incredible faster than my last iphone 6S plus.Don't get me wrong my old iphone still works great but this one just blows it away.I would have no problem recommending Synergy to my friends and family to buy with confidence. 620.00 was a great deal for the Iphone XS max with 512gb and it arrived in even better shape than I had hopped for.",2020年5月10日 在美国审核
"Good buy for the money, like brand new.","What I like the most was the price. Got this phone for probably half what it cost when it first came out, battery health was at 94% capacity still and this model has the upgraded A12 chip which allows it to run the new features in ios15.4.1 update as compared to the “regular” iPhone X that has the A11 chip which can still run most of the new features of ios 15.4.1 except for the object identification feature where you can find out what type of plant or what building or landmark you take a photo of by opening that option in photos but not a deal breaker. The phone itself was like brand new, not a scratch on it and Amazon offers a one year return policy because it’s “premium renewed” that definitely sweetened the deal. I’ve been very pleased with it so far. I would definitely buy a “premium renewed” product like this one or newer again.",2022年4月28日 在美国审核
So happy with my purchase!,"I ordered my phone 1/9 and received it via FedEx on 1/13. It was sold through TRADEMORE via the Amazon Renewed Store. The battery life is at (as shown in image) 94% capacity, which is higher than their minimum of 80%. There were NO scratches, dents or any other damage anywhere on the phone. It came with a protective screen sticker (removed when putting on real protector and case), and an actual apple brand charger/cord.I upgraded from an iPhone 6s 16gb to the iPhone XS Max 256gb. The set up was extremely easy - my SIM card fit into the new phone and I was able to wirelessly transfer everything from my old phone as well through the prompted set up screens.The volume is WAY better than my old phone. Like, in a huge and substantial way. It's amazing. The screen is, obviously, bigger and the quality is definitely way superior. The phone is fast, connected to my bluetooth devices without any problems, and connected to my Mac automatically when I signed into my Apple ID.16gb on my old phone wasn't enough for apps and to keep up with current software updates - now I am able to complete updates without worrying I will have to delete things. As minuscule as it is, playing Pokemon go used to have issues with it's AR mode (which directly related to the phone and software updates not being performed) and now there's no issues at all. So anyone looking for something with more room, better sound, better picture quality, and better screen/image quality, I highly recommend this phone as an option.",2021年1月14日 在美国审核
Brand new prestine condition for a great price,"Outstanding seller, the phone is exactly like new it just needed plastic that comes on the front back of the phone it will be like brand new, presitne condition. No scratch back and front flawless in everything, even the battery is 92% capacity which is great, i used to have iphone 6s and i got apple to replace the battery for the extended warranty, it was 86% capacity replaced and it became 86% capacity in less than 2 weeks. Never going to buy from woot.com, bad experience, scratch and dent is scratched up screen pretty bad even there is line that might be cracked, but i can't tell since they got screen protector on, the looks like who had it before just rubbed it on the ground.battery capacity was 84 %even though the phone is iphone11 pro. Getting return authorization is a nightmare, still working on getting one, i sent them and email no response for two days, click to get a call from customer serivce but providing my number does not work always they say call ended becuase they claim i did not answer even they they did not call. I got an old school email in the account that i cant access i want change, they wont change it unless i remember the password for woot, even though i logged in with amazon account, i dont think i have a woot account on its own to begin with. If i dont get this thing resolved this week i will call my credit card to dispute the charges, amazon should just take over the whole system on woot.com not just have owned without managing their cutomer service",2022年3月6日 在美国审核
"Perdi todo mi dinero, tengan cuidado.","NO COMPRARLES, TENGAN CUIDADO.Desde febrero hice la compra sobre este producto para finales de ese mes lo recibí, resulta que en ese paquete vino un Samsung Galaxy S7 Active con un cargador de iPhone, el paquete venia sellado con las etiquetas de Avianca aun como que no lo tocaron o abrieron, adjunto las imágenes (borre los datos por seguridad).Esta empresa dice que no vende Samsung, hace poco vi una publicación en su tienda que tenían varios Samsung. Al tener este problema inmediatamente me comunique con Amazon para ver que tocaba hacer, se hizo la apelación del reembolso perfecto lo aceptaron ellos y me mandaron las etiquetas para devolver el pedido, se habló por teléfono que mandar ese artículo era costoso y que igual iban a dar el reembolso de lo que gaste ya que era un gasto innecesario, seguí todos los pasos de Amazon, rápido mande el artículo, después ellos decían que no habían recibido nada, cuando el paquete lo firmo alguien de esa empresa misma persona que me contestaba correos, desde ahí se puede notar que no querían ser responsables por sus actos, ya verifique el paquete con el número del tracking y si llego a mi dirección, pero cómo es posible que le pongan $100 por si se pierde ese artículo, ni siquiera yo le puse que costaba eso a un teléfono de tan bajo valor.......si eso fue lo que recibí no sé cómo esperaban que yo mandara un XS Max si nunca lo tuve, algo ilógico por no decir otra palabra.... Solicite el IMEI del teléfono para rastrearlo y no me proporcionaron esa información, en qué momento le tiran la culpa a un cliente por comprar un producto, al final me decían que yo era el culpable de eso, o sea… En ningún momento dice “Reembolso total”, me ofrecieron un “Reembolso parcial” y no por lo que había comprado, sino por un feedback que les hice, les importaba más el review, claro así no se dan cuenta las demás personas de como son, yo sabía que al quitar ese feedback esa empresa iba a deshacerse de mi como si nada.Sean más responsables y los denunciare por redes sociales para que se den cuenta de cómo son.",2020年6月18日 在美国审核
Absolutely nothing wrong with it!,"Looks brand new and battery life is exceptional! I don’t use facial recognition but it does work perfectly. Apple still has a ways to go to achieve really top notch photos. I’ve been using a Xiaomi Redmi Note 8 with its 16 megapixel camera and it is much farther along in all categories but the XS Max is usable for now. Apple needs to step up their sensor development to stay competitive. Everything else is nice to use. I still find it weird that the word intuitive is used to describe iOS software. I find Android to be more to my liking. But I switch every few years and Apple seemed fun to try again. Staying away from the Two-Factor trap, though. When you try to change to another platform it’s an exercise in frustration to get your phone number released. I had to register a whole new Apple ID. But very happy with the company and the actual phone.",2020年12月19日 在美国审核
It’s ok. Too expensive considering flaws.,"My biggest worry was that it wouldn’t work with US Cellular. But in three minutes they had popped in a new card and had added it to my line, no problem at all. I was surprised to see that it had 100% battery capacity. I couldn’t find a scratch or dent anywhere on it. It literally looks and performs like a brand new phone. I highly recommend buying from this seller. It may not be new but it definitely seems like it. With my budget I could either get a really good older iPhone or a basic cheap new(ish) one. I’m so glad I chose to buy refurbished.After having it a few months, I’m not quite as giddy. The flaws aren’t enough to make me regret having this phone; I just regret paying so much for it. This phone has two issues. 1) The lower volume button does not push in or pop out. It’s like it’s just there for looks. The increase volume button works fine. So I have to swipe down on the screen to lower the volume. Not ideal but it can be lived with. 2) Occasionally the playback is garbled on videos I record. There’s no rhyme or reason; sometimes the recorded sound just goes out. Playback is silent or muffled with electronic sounds at random times. The microphone and sound are great when I’m talking on it.I find it hard to believe these flaws were not noticed during the refurb. Then again, it took me a while to fully notice them. Again, I don’t mind that this is my phone. I’m ok with it. But it should have at least $100 less than what I paid.",2021年11月7日 在美国审核
"Waited a few months for this review, Works like a charm!","I had a iPhone 6s plus and I wanted to update to a newer version iPhone. I have been looking on every website and even face book market place, but felt better using Amazon since I can return if anything was wrong. I got the phone days before the anticipated date or arrival. The phone has no scratches, nothing is functionally wrong with the phone. Also came with a screen protector installed. I love the speakers on this phone, its much better than my old phone. I bought unlocked so I could use with AT&amp;T prepaid, and I had no issues with switching phones and SIM card either.",2021年4月13日 在美国审核
Much more than I expected,"Although a renewed item at an excellent price, this phone arrived in pristine condition. No sign of wear at all and not a mark on it. 95% Battery life. I had an issue with the blue tooth that I resolved by reseting the Network Settings. Amazon tech support was excellent but ended up handing me off to the seller when we couldn't seem to rectify the problem. The seller responded very quickly...but with a busier than usual volume message (we seem to get a lot those lately). I did the network reset on my own and let the seller know. They responded right away and said to contact them again if I have any other issues. Over all I'm very happy with both Amazon and the seller's responses. I absolutely love this phone. I thought it might be too big, but my old eyes really appreciate the larger screen.",2022年2月3日 在美国审核
Legitamate,"Got the max specked option. Came unlocked as mentioned, paired with boost mobile under a preexisting family plan. I ended up needing a new simcard to connect the iphone, costed little over $10 buying direct from the boost website. Activation, well you can look up how to do that. Otherwise working great and then some. Battery came in at 99% its original capacity, so if you're a perfectionist well so much for that. I'm fine with it, full charge lasts me a full day of use.After it was all said and done, (including sim and shipping, no activation fee) this costed little over $500 cheaper than if buying new directly (compared to black friday prices). Some 2.5 weeks of patience. Worth it.",2020年1月29日 在美国审核
My main phone,"So far this has been my main phone for about two weeks since receiving it through the mail. It’s completely unlocked and affordable . The battery life is definitely decent 6-7 hours of heavy usage. The Oled screen is absolutely gorgeous and the blacks look beautiful.Pros &amp; ConsConsTwo camera setup - for me the camera is amazing from the older iPhone I had before but for some people the two camera setup could be outdated compared to the other iPhones on the market.It’s a 2018 IPhone!! So your by purchasing this phone you have to understand the chipset and form factor is already 3 years old.ProsSCREEN QUALITY- THE OLED LOOKS INCREDIBLE WHILE GAMING, WATCHING MOVIES &amp; simply web browsing.The processor is still packs plentyof power even if it’s the 2018 A12 Bionic chip. The phone is still snappy and still very fast.There’s really no cons to this phone and the shipper even put a glass protector on the phone for me. So I have zero complaints and in two months I’m purchasing another device from this shipper.Last thing! If your coming from a IPhone XR, 8plus, 7 plus then this price for under $330 for a IPhone XS Max unlocked and still getting updates until 2026 is definitely worth it!",2022年5月15日 在美国审核
Good quality,I haven’t been able to access the face recognition as of today 3/4/21 Definitely going to keep trying. As far as the touch screen haven’t had a problem and battery life is doing fine. I’ll definitely give a update in about a monthUpdate 3/25/21 my face recognition still isn’t working unfortunately! Not happy about that at all.Everything else is working as it shouldUpdate 12/29/21 purchased another phone everything works pretty well with this as 1/1/22 I’ll let you guys know if anything changes. Hopefully everything works out well with this one,2021年3月4日 在美国审核
